DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PUEHOM;PUEMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
14.0;1401;1.0;2014.0;19.0;7.0;14.0;1408;32.0;30.0;1.0;1.0;320.0;320.0;2.0;1.0;52;NEOG
8.0;0803;4.0;2013.0;4.0;1.0;8.0;0801;30.0;20.0;1.0;1.0;320.0;320.0;4.0;9.0;52;NEOG
8.0;0805;11.0;2013.0;3.0;10.0;8.0;0801;23.0;19.0;1.0;1.0;320.0;320.0;2.0;1.0;52;NEOG
19.0;1901;2.0;2014.0;27.0;12.0;19.0;1901;35.0;31.0;4.0;4.0;320.0;320.0;3.0;4.0;52;NEOG
8.0;0806;5.0;2013.0;26.0;2.0;8.0;0801;18.0;18.0;1.0;1.0;320.0;320.0;1.0;1.0;52;NEOG
1.0;0101;3.0;2014.0;13.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;24
1.0;0101;4.0;2013.0;18.0;1.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;52
1.0;0101;2.0;2014.0;20.0;8.0;1.0;0101;28.0;21.0;4.0;4.0;320.0;320.0;3.0;3.0;52;22
9.0;0902;9.0;2013.0;1.0;4.0;9.0;0902;29.0;43.0;4.0;9.0;320.0;222.0;4.0;9.0;52;51
1.0;0101;3.0;2013.0;10.0;1.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;124.0;9.0;9.0;52;NEOG
1.0;0101;3.0;2013.0;21.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;32.0;320.0;9.0;9.0;52;NEOG
1.0;0101;4.0;2014.0;26.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0101;5.0;2013.0;22.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0101;6.0;2013.0;14.0;1.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0101;7.0;2013.0;15.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0101;7.0;2013.0;19.0;6.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0101;8.0;2013.0;24.0;7.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0101;9.0;2013.0;14.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0101;9.0;2013.0;25.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0101;7.0;2013.0;7.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0111;3.0;2013.0;5.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0108;11.0;2013.0;3.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0114;5.0;2013.0;26.0;4.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
5.0;0501;10.0;2013.0;24.0;1.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
9.0;0920;4.0;2013.0;14.0;2.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
16.0;1601;4.0;2013.0;28.0;2.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
21.0;2106;8.0;2013.0;21.0;6.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0101;8.0;2013.0;13.0;2.0;1.0;0101;47.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;52;NEOG
1.0;0101;10.0;2013.0;7.0;10.0;1.0;0101;35.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;52;NEOG
1.0;0101;7.0;2013.0;20.0;5.0;1.0;0115;28.0;27.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
8.0;0802;5.0;2013.0;5.0;2.0;9.0;0901;999.0;999.0;1.0;9.0;320.0;320.0;1.0;9.0;52;NEOG
1.0;0101;6.0;2013.0;2.0;4.0;1.0;0101;46.0;40.0;1.0;4.0;320.0;320.0;2.0;4.0;52;NEOG
9.0;0901;5.0;2013.0;25.0;2.0;9.0;0901;999.0;999.0;4.0;4.0;320.0;320.0;4.0;4.0;52;NEOG
21.0;2101;2.0;2014.0;16.0;12.0;21.0;2106;32.0;999.0;4.0;9.0;320.0;320.0;2.0;9.0;52;NEOG
1.0;0101;1.0;2014.0;4.0;11.0;1.0;0108;39.0;39.0;4.0;9.0;320.0;320.0;4.0;9.0;52;NEOG
1.0;0101;7.0;2013.0;27.0;6.0;1.0;0101;50.0;36.0;4.0;4.0;320.0;320.0;4.0;4.0;52;NEOG
16.0;1601;10.0;2013.0;30.0;7.0;16.0;1601;50.0;36.0;4.0;4.0;320.0;320.0;4.0;9.0;52;NEOG
1.0;0108;10.0;2013.0;18.0;2.0;1.0;0101;38.0;36.0;4.0;9.0;320.0;320.0;3.0;9.0;52;NEOG
1.0;0101;4.0;2013.0;11.0;3.0;1.0;0101;33.0;28.0;4.0;4.0;320.0;320.0;4.0;5.0;52;NEOG
1.0;0101;5.0;2013.0;25.0;2.0;1.0;0108;31.0;27.0;4.0;4.0;320.0;320.0;9.0;9.0;52;NEOG
22.0;2202;5.0;2013.0;8.0;3.0;22.0;2202;31.0;24.0;4.0;4.0;320.0;320.0;2.0;3.0;52;NEOG
1.0;0108;5.0;2013.0;10.0;4.0;1.0;0101;29.0;23.0;4.0;9.0;320.0;320.0;4.0;9.0;52;NEOG
21.0;2101;8.0;2013.0;12.0;8.0;21.0;2101;26.0;22.0;4.0;4.0;320.0;320.0;4.0;4.0;52;NEOG
1.0;0101;6.0;2013.0;20.0;5.0;1.0;0101;22.0;21.0;4.0;4.0;320.0;320.0;4.0;4.0;52;NEOG
13.0;1301;6.0;2013.0;18.0;4.0;13.0;1301;999.0;999.0;9.0;9.0;630.0;320.0;9.0;9.0;52;NEOG
18.0;1804;12.0;2013.0;2.0;9.0;18.0;1804;23.0;22.0;4.0;4.0;320.0;320.0;4.0;4.0;52;NEOG
13.0;1301;5.0;2013.0;4.0;4.0;13.0;1301;39.0;30.0;9.0;4.0;320.0;320.0;9.0;4.0;52;NEOG
3.0;0306;4.0;2014.0;31.0;10.0;3.0;0306;26.0;24.0;4.0;4.0;320.0;840.0;4.0;4.0;52;NEOG
1.0;0101;8.0;2013.0;15.0;7.0;1.0;0101;35.0;33.0;4.0;4.0;320.0;320.0;4.0;4.0;52;11
1.0;0117;8.0;2013.0;4.0;7.0;1.0;0101;37.0;38.0;4.0;4.0;320.0;320.0;4.0;5.0;52;14
7.0;0701;4.0;2013.0;11.0;3.0;7.0;0701;32.0;999.0;1.0;9.0;320.0;320.0;4.0;9.0;52;IGNORADO
9.0;0902;12.0;2013.0;5.0;11.0;9.0;0902;32.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;52;34
5.0;0509;6.0;2013.0;22.0;5.0;22.0;2201;33.0;31.0;4.0;4.0;320.0;320.0;4.0;5.0;52;24
1.0;0101;4.0;2013.0;25.0;2.0;1.0;0101;44.0;39.0;4.0;9.0;320.0;320.0;4.0;9.0;52;26
1.0;0101;8.0;2013.0;31.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;26
1.0;0101;4.0;2013.0;25.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;23
16.0;1601;8.0;2013.0;7.0;3.0;16.0;1601;999.0;51.0;9.0;4.0;320.0;320.0;9.0;4.0;52;23
8.0;0805;1.0;2014.0;4.0;11.0;8.0;0805;27.0;27.0;1.0;4.0;320.0;320.0;3.0;4.0;52;23
14.0;1401;8.0;2013.0;19.0;7.0;14.0;1401;29.0;27.0;1.0;1.0;320.0;320.0;2.0;4.0;52;23
17.0;1701;8.0;2013.0;11.0;4.0;17.0;1703;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;23
22.0;2202;2.0;2013.0;7.0;2.0;22.0;2202;999.0;28.0;9.0;4.0;320.0;320.0;9.0;4.0;52;23
9.0;0902;2.0;2014.0;9.0;11.0;9.0;0902;60.0;59.0;4.0;4.0;320.0;320.0;4.0;4.0;52;23
1.0;0101;6.0;2014.0;22.0;5.0;1.0;0116;37.0;39.0;4.0;4.0;320.0;320.0;3.0;4.0;52;23
16.0;1602;9.0;2013.0;28.0;6.0;16.0;1601;26.0;22.0;4.0;4.0;320.0;320.0;4.0;4.0;52;23
14.0;1401;8.0;2013.0;5.0;7.0;14.0;1401;45.0;45.0;1.0;1.0;320.0;320.0;2.0;4.0;52;23
13.0;1302;6.0;2014.0;4.0;12.0;9.0;0902;999.0;999.0;4.0;4.0;320.0;320.0;9.0;9.0;52;23
9.0;0902;5.0;2014.0;3.0;5.0;9.0;0902;24.0;24.0;4.0;4.0;320.0;320.0;4.0;4.0;52;23
1.0;0101;2.0;2014.0;14.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;23
1.0;0101;1.0;2014.0;28.0;10.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;840.0;9.0;9.0;52;22
13.0;1302;10.0;2013.0;23.0;4.0;13.0;1301;34.0;27.0;4.0;4.0;320.0;320.0;4.0;3.0;52;26
1.0;0101;10.0;2013.0;30.0;8.0;1.0;0101;56.0;999.0;9.0;9.0;222.0;320.0;1.0;9.0;52;IGNORADO
17.0;1703;3.0;2014.0;17.0;10.0;17.0;1703;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;IGNORADO
3.0;0306;7.0;2013.0;8.0;3.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;52;IGNORADO
3.0;0302;8.0;2013.0;26.0;4.0;3.0;0301;31.0;999.0;1.0;4.0;320.0;320.0;2.0;9.0;52;IGNORADO
12.0;1217;2.0;2014.0;20.0;11.0;12.0;1217;54.0;999.0;4.0;9.0;320.0;320.0;1.0;9.0;52;IGNORADO
1.0;0101;9.0;2013.0;31.0;7.0;1.0;0101;46.0;999.0;4.0;9.0;320.0;320.0;3.0;9.0;52;IGNORADO
22.0;2201;5.0;2013.0;27.0;2.0;22.0;2201;42.0;999.0;4.0;9.0;320.0;320.0;4.0;9.0;52;IGNORADO
1.0;0116;7.0;2013.0;22.0;2.0;1.0;0101;40.0;999.0;4.0;9.0;320.0;320.0;2.0;9.0;52;IGNORADO
6.0;0606;9.0;2013.0;29.0;8.0;6.0;0601;37.0;999.0;4.0;9.0;320.0;320.0;3.0;9.0;52;IGNORADO
1.0;0103;2.0;2014.0;15.0;4.0;1.0;0103;36.0;999.0;4.0;9.0;320.0;320.0;4.0;9.0;52;IGNORADO
9.0;0903;9.0;2013.0;12.0;7.0;17.0;1703;31.0;999.0;4.0;9.0;320.0;320.0;2.0;9.0;52;IGNORADO
1.0;0101;9.0;2013.0;23.0;7.0;11.0;1101;44.0;43.0;4.0;4.0;320.0;320.0;1.0;1.0;52;IGNORADO
1.0;0101;4.0;2014.0;24.0;10.0;1.0;0103;34.0;34.0;4.0;4.0;320.0;320.0;4.0;2.0;52;IGNORADO
1.0;0101;7.0;2013.0;5.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
18.0;1801;12.0;2013.0;10.0;10.0;18.0;1801;39.0;36.0;9.0;4.0;320.0;320.0;4.0;4.0;52;41
14.0;1401;10.0;2013.0;20.0;8.0;14.0;1401;21.0;25.0;4.0;9.0;320.0;320.0;2.0;1.0;52;NEOG
21.0;2106;9.0;2013.0;22.0;8.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
20.0;2011;1.0;2014.0;26.0;11.0;20.0;2011;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52;NEOG
9.0;0905;8.0;2013.0;20.0;6.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
15.0;1506;5.0;2013.0;11.0;2.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
8.0;0801;2.0;2013.0;9.0;1.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52;NEOG
21.0;2106;5.0;2013.0;8.0;1.0;21.0;2101;42.0;42.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
21.0;2101;7.0;2013.0;17.0;6.0;21.0;2101;34.0;36.0;9.0;4.0;320.0;320.0;3.0;1.0;52;NEOG
8.0;0801;9.0;2013.0;10.0;7.0;8.0;0801;46.0;44.0;1.0;1.0;320.0;320.0;1.0;1.0;52;NEOG
9.0;0913;4.0;2013.0;7.0;2.0;9.0;0901;23.0;21.0;1.0;1.0;320.0;320.0;2.0;2.0;52;NEOG
14.0;1401;3.0;2013.0;21.0;1.0;14.0;1401;20.0;18.0;1.0;1.0;320.0;320.0;2.0;1.0;52;NEOG
19.0;1902;4.0;2013.0;8.0;3.0;19.0;1901;56.0;44.0;4.0;4.0;320.0;320.0;4.0;1.0;52;NEOG
22.0;2207;11.0;2013.0;1.0;8.0;22.0;2207;41.0;39.0;4.0;4.0;320.0;320.0;4.0;9.0;52;NEOG
19.0;1903;11.0;2013.0;15.0;11.0;19.0;1901;38.0;36.0;4.0;4.0;320.0;320.0;2.0;1.0;52;NEOG
17.0;1703;12.0;2013.0;11.0;11.0;17.0;1712;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
9.0;0913;10.0;2013.0;23.0;7.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0114;11.0;2013.0;28.0;11.0;1.0;0114;28.0;27.0;9.0;9.0;320.0;320.0;9.0;9.0;52;81
9.0;0901;9.0;2013.0;31.0;7.0;9.0;0901;38.0;42.0;4.0;9.0;320.0;170.0;4.0;1.0;52;NEOG
22.0;2202;1.0;2014.0;18.0;12.0;22.0;2202;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;43
1.0;0101;9.0;2013.0;17.0;5.0;1.0;0101;60.0;26.0;9.0;4.0;320.0;320.0;1.0;4.0;52;43
20.0;2007;4.0;2014.0;2.0;8.0;20.0;2007;28.0;25.0;4.0;4.0;320.0;320.0;5.0;4.0;52;33
1.0;0108;8.0;2013.0;5.0;7.0;1.0;0101;36.0;34.0;4.0;4.0;320.0;320.0;4.0;5.0;52;26
19.0;1901;4.0;2013.0;22.0;3.0;19.0;1901;46.0;40.0;4.0;4.0;320.0;320.0;4.0;5.0;52;21
19.0;1901;6.0;2013.0;21.0;5.0;19.0;1901;31.0;30.0;4.0;4.0;76.0;320.0;9.0;4.0;52;41
1.0;0101;5.0;2013.0;29.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;41
1.0;0101;11.0;2013.0;11.0;9.0;1.0;0101;43.0;43.0;4.0;4.0;320.0;320.0;4.0;4.0;52;41
1.0;0101;10.0;2013.0;31.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;720.0;320.0;9.0;9.0;52;41
1.0;0115;6.0;2013.0;22.0;5.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;41
1.0;0101;12.0;2013.0;23.0;7.0;3.0;0301;23.0;34.0;4.0;4.0;320.0;320.0;4.0;4.0;52;41
1.0;0114;8.0;2013.0;30.0;7.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;41
8.0;0806;5.0;2013.0;15.0;3.0;14.0;1401;20.0;18.0;1.0;1.0;320.0;320.0;2.0;1.0;52;81
1.0;0101;11.0;2013.0;20.0;9.0;1.0;0101;999.0;30.0;9.0;4.0;320.0;320.0;9.0;5.0;52;35
9.0;0901;6.0;2013.0;14.0;5.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;96
12.0;1215;8.0;2013.0;31.0;5.0;12.0;1215;32.0;32.0;4.0;4.0;320.0;320.0;4.0;5.0;52;96
1.0;0108;4.0;2014.0;28.0;10.0;1.0;0101;21.0;25.0;4.0;4.0;320.0;320.0;3.0;4.0;52;31
9.0;0901;8.0;2013.0;17.0;6.0;9.0;0901;30.0;32.0;4.0;4.0;320.0;320.0;4.0;4.0;52;43
1.0;0101;8.0;2013.0;25.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0101;3.0;2014.0;19.0;8.0;1.0;0101;70.0;999.0;4.0;9.0;320.0;320.0;3.0;9.0;52;32
1.0;0101;5.0;2014.0;19.0;8.0;1.0;0101;70.0;999.0;4.0;9.0;320.0;320.0;3.0;9.0;52;32
1.0;0115;3.0;2013.0;15.0;1.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
14.0;1417;3.0;2013.0;16.0;1.0;14.0;1401;31.0;27.0;9.0;1.0;320.0;320.0;9.0;2.0;52;NEOG
1.0;0101;6.0;2013.0;6.0;5.0;1.0;0101;999.0;34.0;4.0;4.0;320.0;320.0;9.0;4.0;52;NEOG
1.0;0101;2.0;2014.0;26.0;8.0;1.0;0101;38.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;52
1.0;0101;10.0;2013.0;25.0;7.0;1.0;0101;26.0;27.0;4.0;9.0;320.0;320.0;4.0;9.0;52;IGNORADO
15.0;1505;9.0;2013.0;19.0;8.0;15.0;1501;22.0;24.0;4.0;9.0;320.0;320.0;2.0;9.0;52;IGNORADO
19.0;1904;5.0;2013.0;16.0;4.0;19.0;1901;28.0;24.0;4.0;4.0;320.0;320.0;4.0;4.0;52;23
1.0;0101;4.0;2013.0;28.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
6.0;0608;2.0;2014.0;18.0;9.0;6.0;0608;42.0;30.0;4.0;4.0;320.0;320.0;3.0;3.0;52;NEOG
1.0;0101;11.0;2013.0;27.0;8.0;1.0;0101;51.0;48.0;4.0;4.0;320.0;320.0;4.0;4.0;52;NEOG
1.0;0101;1.0;2014.0;12.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0101;8.0;2013.0;11.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
19.0;1902;7.0;2013.0;17.0;6.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0101;6.0;2013.0;12.0;2.0;1.0;0101;32.0;19.0;1.0;4.0;320.0;320.0;4.0;2.0;52;NEOG
6.0;0602;11.0;2013.0;28.0;10.0;1.0;0101;31.0;25.0;4.0;4.0;320.0;320.0;3.0;3.0;52;NEOG
1.0;0101;6.0;2014.0;29.0;1.0;1.0;0108;23.0;23.0;4.0;4.0;320.0;320.0;3.0;4.0;52;NEOG
1.0;0101;11.0;2013.0;25.0;7.0;1.0;0101;38.0;37.0;4.0;4.0;320.0;320.0;4.0;5.0;52;21
1.0;0101;7.0;2013.0;30.0;4.0;1.0;0101;27.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;52;52
9.0;0920;3.0;2014.0;15.0;10.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;32
1.0;0114;3.0;2013.0;18.0;2.0;1.0;0114;29.0;20.0;4.0;4.0;320.0;320.0;4.0;4.0;52;NEOG
1.0;0101;9.0;2013.0;15.0;4.0;1.0;0101;32.0;18.0;4.0;4.0;320.0;320.0;3.0;2.0;52;NEOG
1.0;0101;9.0;2013.0;14.0;8.0;1.0;0115;36.0;31.0;4.0;4.0;320.0;320.0;9.0;5.0;52;NEOG
1.0;0116;1.0;2014.0;16.0;8.0;1.0;0116;25.0;21.0;4.0;4.0;320.0;320.0;4.0;4.0;52;NEOG
1.0;0101;3.0;2014.0;29.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0111;10.0;2013.0;1.0;2.0;1.0;0101;22.0;26.0;4.0;9.0;320.0;320.0;4.0;3.0;52;NEOG
22.0;2201;11.0;2013.0;18.0;10.0;22.0;2201;30.0;18.0;4.0;4.0;320.0;320.0;2.0;3.0;52;NEOG
22.0;2201;2.0;2013.0;4.0;1.0;22.0;2201;42.0;32.0;4.0;4.0;320.0;320.0;2.0;4.0;52;23
5.0;0501;9.0;2013.0;17.0;7.0;5.0;0501;34.0;33.0;4.0;4.0;320.0;320.0;4.0;5.0;52;23
5.0;0501;12.0;2013.0;26.0;6.0;5.0;0501;28.0;22.0;4.0;4.0;320.0;320.0;4.0;4.0;52;33
1.0;0101;9.0;2013.0;26.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;41
18.0;1801;4.0;2014.0;3.0;12.0;18.0;1801;26.0;23.0;4.0;4.0;320.0;320.0;4.0;4.0;52;41
1.0;0101;6.0;2013.0;2.0;5.0;1.0;0101;25.0;25.0;4.0;4.0;320.0;320.0;4.0;3.0;52;51
6.0;0608;10.0;2013.0;12.0;8.0;6.0;0601;32.0;999.0;4.0;9.0;320.0;320.0;3.0;9.0;54;IGNORADO
1.0;0104;5.0;2013.0;5.0;2.0;1.0;0101;28.0;23.0;4.0;4.0;320.0;320.0;9.0;3.0;54;NEOG
21.0;2101;8.0;2013.0;2.0;7.0;21.0;2101;28.0;21.0;9.0;9.0;840.0;320.0;9.0;3.0;54;23
16.0;1601;10.0;2013.0;16.0;7.0;16.0;1601;56.0;54.0;1.0;1.0;320.0;320.0;9.0;1.0;54;NEOG
9.0;0909;7.0;2013.0;20.0;5.0;9.0;0909;27.0;20.0;4.0;4.0;320.0;320.0;3.0;2.0;54;NEOG
1.0;0101;3.0;2014.0;27.0;9.0;18.0;1804;50.0;40.0;4.0;4.0;320.0;320.0;2.0;2.0;54;NEOG
7.0;0701;4.0;2014.0;29.0;8.0;14.0;1416;34.0;30.0;1.0;4.0;320.0;320.0;4.0;3.0;54;NEOG
1.0;0101;8.0;2013.0;9.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;54;22
12.0;1202;5.0;2014.0;13.0;11.0;12.0;1202;32.0;29.0;4.0;1.0;320.0;320.0;9.0;4.0;54;NEOG
19.0;1901;9.0;2013.0;16.0;8.0;19.0;1901;35.0;25.0;4.0;4.0;320.0;320.0;3.0;3.0;54;NEOG
5.0;0501;4.0;2013.0;5.0;3.0;1.0;0101;37.0;999.0;4.0;9.0;320.0;320.0;4.0;9.0;54;IGNORADO
17.0;1712;8.0;2013.0;10.0;7.0;17.0;1712;33.0;25.0;4.0;4.0;320.0;320.0;3.0;4.0;54;23
1.0;0101;8.0;2013.0;2.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;54;IGNORADO
15.0;1501;8.0;2013.0;23.0;7.0;15.0;1501;22.0;23.0;4.0;4.0;320.0;320.0;2.0;2.0;54;NEOG
5.0;0501;11.0;2013.0;30.0;9.0;5.0;0501;43.0;40.0;4.0;4.0;320.0;320.0;3.0;2.0;54;81
9.0;0901;1.0;2014.0;10.0;12.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;54;43
1.0;0101;3.0;2013.0;24.0;1.0;18.0;1801;45.0;42.0;9.0;9.0;320.0;320.0;9.0;9.0;61;IGNORADO
22.0;2202;6.0;2013.0;17.0;5.0;22.0;2201;64.0;45.0;4.0;9.0;320.0;320.0;9.0;9.0;61;IGNORADO
5.0;0506;5.0;2013.0;22.0;3.0;10.0;1001;46.0;42.0;4.0;9.0;320.0;320.0;9.0;9.0;61;IGNORADO
20.0;2008;11.0;2013.0;11.0;9.0;20.0;2001;999.0;33.0;4.0;9.0;320.0;320.0;9.0;1.0;61;IGNORADO
22.0;2205;7.0;2013.0;13.0;6.0;22.0;2205;80.0;30.0;4.0;9.0;320.0;320.0;9.0;9.0;61;IGNORADO
10.0;1002;12.0;2013.0;4.0;11.0;10.0;1002;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;61;NEOG
22.0;2201;2.0;2014.0;27.0;12.0;22.0;2201;31.0;26.0;9.0;9.0;320.0;320.0;9.0;1.0;61;NEOG
1.0;0114;3.0;2013.0;23.0;1.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;61;NEOG
16.0;1601;9.0;2013.0;16.0;7.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;61;NEOG
19.0;1909;7.0;2013.0;26.0;4.0;19.0;1901;35.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;61;NEOG
1.0;0101;8.0;2013.0;18.0;2.0;1.0;0101;30.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;61;NEOG
2.0;0207;5.0;2013.0;13.0;2.0;2.0;0201;999.0;999.0;9.0;4.0;320.0;320.0;9.0;9.0;61;NEOG
1.0;0101;7.0;2013.0;13.0;5.0;1.0;0101;56.0;55.0;9.0;4.0;320.0;320.0;9.0;3.0;61;NEOG
1.0;0101;11.0;2013.0;15.0;11.0;1.0;0101;61.0;53.0;9.0;9.0;320.0;320.0;9.0;1.0;61;NEOG
21.0;2101;3.0;2013.0;21.0;2.0;21.0;2101;999.0;38.0;9.0;9.0;320.0;320.0;9.0;1.0;61;NEOG
12.0;1202;7.0;2013.0;31.0;5.0;12.0;1202;37.0;33.0;9.0;9.0;320.0;320.0;9.0;1.0;61;NEOG
6.0;0614;6.0;2013.0;19.0;4.0;6.0;0601;52.0;23.0;9.0;4.0;320.0;320.0;9.0;2.0;61;NEOG
13.0;1307;10.0;2013.0;6.0;8.0;13.0;1312;23.0;22.0;9.0;9.0;320.0;320.0;9.0;9.0;61;NEOG
16.0;1602;8.0;2013.0;10.0;4.0;16.0;1601;44.0;34.0;1.0;1.0;320.0;320.0;9.0;1.0;61;NEOG
14.0;1403;11.0;2013.0;30.0;8.0;14.0;1401;28.0;28.0;1.0;1.0;320.0;320.0;9.0;1.0;61;NEOG
14.0;1414;10.0;2013.0;29.0;7.0;14.0;1401;26.0;24.0;1.0;1.0;320.0;320.0;9.0;1.0;61;NEOG
19.0;1904;2.0;2014.0;27.0;6.0;19.0;1904;999.0;999.0;4.0;4.0;320.0;320.0;9.0;1.0;61;NEOG
16.0;1615;5.0;2014.0;24.0;10.0;16.0;1615;46.0;999.0;4.0;9.0;320.0;320.0;9.0;9.0;61;NEOG
22.0;2214;12.0;2013.0;12.0;11.0;22.0;2214;45.0;999.0;4.0;9.0;320.0;320.0;9.0;9.0;61;NEOG
22.0;2204;8.0;2013.0;15.0;8.0;22.0;2204;71.0;63.0;4.0;4.0;320.0;320.0;9.0;1.0;61;NEOG
1.0;0101;10.0;2013.0;10.0;9.0;1.0;0101;58.0;55.0;4.0;4.0;320.0;320.0;9.0;1.0;61;NEOG
6.0;0601;10.0;2013.0;9.0;9.0;6.0;0601;49.0;50.0;4.0;4.0;320.0;320.0;9.0;2.0;61;NEOG
16.0;1615;12.0;2013.0;9.0;9.0;16.0;1615;54.0;49.0;4.0;4.0;320.0;320.0;9.0;2.0;61;NEOG
