DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;AÑOOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PUEHOM;PUEMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
17.0;1712;2.0;2023.0;2.0;12.0;2022.0;17.0;1709;31.0;28.0;1.0;4.0;320.0;320.0;2.0;4.0;92;34
17.0;1709;9.0;2022.0;13.0;6.0;2022.0;17.0;1709;37.0;31.0;4.0;4.0;320.0;320.0;2.0;1.0;92;97
17.0;1712;12.0;2022.0;12.0;1.0;2022.0;17.0;1709;29.0;35.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
1.0;0111;9.0;2022.0;19.0;8.0;2022.0;17.0;1709;55.0;48.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
17.0;1712;3.0;2022.0;24.0;1.0;2022.0;17.0;1709;27.0;25.0;1.0;4.0;320.0;320.0;3.0;3.0;92;97
17.0;1712;8.0;2022.0;25.0;7.0;2022.0;17.0;1709;49.0;999.0;4.0;9.0;320.0;320.0;2.0;9.0;92;97
17.0;1712;12.0;2022.0;17.0;11.0;2022.0;17.0;1709;36.0;31.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
20.0;2010;8.0;2022.0;16.0;8.0;2022.0;20.0;2009;44.0;63.0;4.0;9.0;320.0;170.0;2.0;9.0;92;22
20.0;2009;5.0;2022.0;25.0;1.0;2022.0;20.0;2009;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;92;97
20.0;2011;10.0;2022.0;26.0;2.0;2022.0;20.0;2009;39.0;27.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
20.0;2009;1.0;2023.0;4.0;7.0;2022.0;20.0;2009;29.0;30.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
20.0;2009;9.0;2022.0;5.0;8.0;2022.0;20.0;2009;31.0;29.0;4.0;4.0;320.0;320.0;1.0;4.0;92;97
20.0;2001;10.0;2022.0;5.0;9.0;2022.0;20.0;2009;26.0;30.0;4.0;4.0;320.0;320.0;3.0;4.0;92;97
1.0;0111;12.0;2022.0;16.0;11.0;2022.0;22.0;2209;58.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;92;97
21.0;2101;3.0;2023.0;12.0;12.0;2022.0;22.0;2209;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
3.0;0301;12.0;2022.0;10.0;10.0;2022.0;1.0;0110;56.0;39.0;9.0;9.0;320.0;320.0;1.0;1.0;92;97
1.0;0111;8.0;2022.0;10.0;8.0;2022.0;1.0;0110;39.0;33.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
1.0;0110;10.0;2022.0;14.0;9.0;2022.0;1.0;0110;26.0;21.0;1.0;1.0;320.0;320.0;3.0;2.0;92;97
1.0;0111;3.0;2022.0;16.0;3.0;2022.0;1.0;0110;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
3.0;0301;9.0;2022.0;26.0;5.0;2022.0;3.0;0310;34.0;29.0;4.0;5.0;320.0;320.0;3.0;3.0;92;97
4.0;0415;3.0;2023.0;16.0;6.0;2022.0;4.0;0410;32.0;32.0;1.0;4.0;320.0;320.0;3.0;3.0;92;97
1.0;0101;12.0;2022.0;14.0;11.0;2022.0;5.0;0510;36.0;37.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
6.0;0601;3.0;2022.0;9.0;2.0;2022.0;6.0;0610;36.0;35.0;4.0;4.0;320.0;320.0;2.0;4.0;92;34
6.0;0601;8.0;2022.0;4.0;8.0;2022.0;6.0;0610;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;92;97
6.0;0601;7.0;2022.0;23.0;6.0;2022.0;6.0;0610;43.0;38.0;4.0;4.0;320.0;320.0;2.0;4.0;92;97
6.0;0610;3.0;2022.0;31.0;1.0;2022.0;6.0;0610;37.0;35.0;4.0;4.0;320.0;320.0;4.0;4.0;92;97
7.0;0701;11.0;2022.0;10.0;8.0;2022.0;7.0;0710;35.0;36.0;1.0;9.0;320.0;320.0;2.0;2.0;92;97
7.0;0710;3.0;2023.0;9.0;9.0;2022.0;7.0;0710;37.0;35.0;1.0;1.0;320.0;320.0;2.0;2.0;92;97
7.0;0710;9.0;2022.0;2.0;8.0;2022.0;7.0;0710;999.0;999.0;1.0;1.0;320.0;320.0;9.0;9.0;92;97
7.0;0701;12.0;2022.0;2.0;8.0;2022.0;7.0;0710;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;99
7.0;0701;10.0;2022.0;28.0;9.0;2022.0;7.0;0710;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;99
1.0;0101;12.0;2022.0;10.0;11.0;2022.0;7.0;0710;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;99
9.0;0910;6.0;2022.0;12.0;4.0;2022.0;9.0;0910;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
10.0;1010;7.0;2022.0;12.0;5.0;2022.0;10.0;1010;33.0;34.0;1.0;4.0;320.0;320.0;2.0;2.0;92;91
10.0;1010;7.0;2022.0;13.0;7.0;2022.0;10.0;1010;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;92;97
10.0;1001;10.0;2022.0;21.0;9.0;2022.0;10.0;1010;999.0;999.0;1.0;1.0;320.0;320.0;1.0;1.0;92;97
11.0;1101;3.0;2022.0;26.0;1.0;2022.0;10.0;1010;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;92;97
10.0;1001;7.0;2022.0;14.0;6.0;2022.0;10.0;1010;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;92;97
10.0;1009;3.0;2023.0;12.0;12.0;2022.0;10.0;1010;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;92;97
10.0;1001;8.0;2022.0;4.0;8.0;2022.0;10.0;1010;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;92;97
1.0;0101;6.0;2022.0;10.0;5.0;2022.0;10.0;1010;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
10.0;1010;3.0;2022.0;19.0;1.0;2022.0;10.0;1010;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
14.0;1410;6.0;2022.0;8.0;4.0;2022.0;14.0;1410;49.0;999.0;1.0;1.0;320.0;320.0;2.0;1.0;92;97
14.0;1410;7.0;2022.0;21.0;1.0;2022.0;14.0;1410;30.0;30.0;1.0;1.0;320.0;320.0;2.0;2.0;92;97
14.0;1416;2.0;2023.0;30.0;11.0;2022.0;14.0;1410;31.0;27.0;1.0;1.0;320.0;320.0;3.0;2.0;92;97
16.0;1610;5.0;2023.0;9.0;12.0;2022.0;16.0;1610;29.0;26.0;1.0;1.0;320.0;320.0;2.0;1.0;92;97
16.0;1610;7.0;2022.0;8.0;7.0;2022.0;16.0;1610;44.0;33.0;1.0;1.0;320.0;320.0;2.0;1.0;92;97
17.0;1701;2.0;2023.0;12.0;7.0;2022.0;17.0;1710;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;92;97
17.0;1701;9.0;2022.0;5.0;8.0;2022.0;17.0;1710;43.0;35.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
17.0;1701;8.0;2022.0;21.0;6.0;2022.0;17.0;1710;36.0;21.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
17.0;1710;6.0;2023.0;17.0;6.0;2022.0;17.0;1710;25.0;22.0;1.0;1.0;320.0;320.0;2.0;2.0;92;97
17.0;1713;6.0;2022.0;7.0;6.0;2022.0;17.0;1710;33.0;28.0;4.0;4.0;320.0;320.0;3.0;2.0;92;97
17.0;1703;10.0;2022.0;29.0;8.0;2022.0;17.0;1710;31.0;25.0;4.0;4.0;320.0;320.0;3.0;3.0;92;97
14.0;1420;7.0;2022.0;17.0;2.0;2022.0;17.0;1710;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
17.0;1711;7.0;2022.0;28.0;3.0;2022.0;17.0;1710;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
17.0;1701;5.0;2022.0;17.0;3.0;2022.0;17.0;1710;36.0;35.0;1.0;1.0;320.0;320.0;1.0;3.0;92;97
17.0;1703;6.0;2022.0;22.0;4.0;2022.0;17.0;1710;27.0;26.0;1.0;1.0;320.0;320.0;2.0;3.0;92;97
17.0;1713;8.0;2022.0;7.0;6.0;2022.0;17.0;1710;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;92;99
20.0;2001;1.0;2023.0;22.0;9.0;2022.0;20.0;2010;32.0;23.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
20.0;2010;1.0;2023.0;6.0;5.0;2022.0;20.0;2010;28.0;25.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
20.0;2010;6.0;2023.0;5.0;9.0;2022.0;20.0;2010;33.0;31.0;9.0;9.0;320.0;320.0;2.0;2.0;92;97
20.0;2010;8.0;2022.0;22.0;6.0;2022.0;20.0;2010;35.0;27.0;4.0;4.0;320.0;320.0;2.0;4.0;92;97
1.0;0111;10.0;2022.0;3.0;10.0;2022.0;1.0;0111;34.0;30.0;1.0;9.0;320.0;320.0;2.0;1.0;92;97
1.0;0111;2.0;2022.0;2.0;2.0;2022.0;1.0;0111;70.0;62.0;9.0;4.0;320.0;320.0;1.0;2.0;92;97
1.0;0111;4.0;2022.0;21.0;3.0;2022.0;1.0;0111;33.0;29.0;5.0;1.0;320.0;320.0;2.0;2.0;92;97
1.0;0111;3.0;2022.0;14.0;3.0;2022.0;1.0;0111;38.0;48.0;1.0;1.0;320.0;320.0;2.0;2.0;92;97
1.0;0101;9.0;2022.0;6.0;9.0;2022.0;1.0;0111;30.0;30.0;1.0;1.0;320.0;320.0;3.0;4.0;92;97
1.0;0111;1.0;2023.0;21.0;12.0;2022.0;1.0;0111;61.0;60.0;9.0;9.0;320.0;320.0;9.0;9.0;92;99
4.0;0401;9.0;2022.0;27.0;5.0;2022.0;4.0;0411;44.0;999.0;1.0;9.0;320.0;320.0;2.0;9.0;92;99
6.0;0601;11.0;2022.0;15.0;8.0;2022.0;6.0;0611;58.0;999.0;9.0;9.0;320.0;320.0;3.0;9.0;92;99
9.0;0901;5.0;2022.0;4.0;5.0;2022.0;9.0;0911;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
12.0;1202;10.0;2022.0;17.0;10.0;2022.0;12.0;1211;47.0;41.0;9.0;4.0;320.0;320.0;1.0;1.0;92;97
12.0;1216;9.0;2022.0;22.0;7.0;2022.0;12.0;1211;48.0;37.0;4.0;4.0;320.0;320.0;1.0;1.0;92;97
12.0;1215;11.0;2022.0;14.0;9.0;2022.0;12.0;1211;52.0;42.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
12.0;1211;12.0;2022.0;18.0;7.0;2022.0;12.0;1211;47.0;45.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
12.0;1211;8.0;2022.0;8.0;8.0;2022.0;12.0;1211;28.0;27.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
12.0;1222;2.0;2022.0;21.0;1.0;2022.0;12.0;1211;30.0;36.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
9.0;0901;9.0;2022.0;29.0;9.0;2022.0;12.0;1211;32.0;30.0;4.0;4.0;320.0;320.0;3.0;3.0;92;97
12.0;1213;7.0;2022.0;8.0;7.0;2022.0;12.0;1211;50.0;49.0;4.0;9.0;320.0;320.0;2.0;9.0;92;99
13.0;1311;8.0;2022.0;15.0;7.0;2022.0;13.0;1311;45.0;42.0;4.0;4.0;320.0;320.0;1.0;2.0;92;97
13.0;1311;4.0;2023.0;5.0;9.0;2022.0;13.0;1311;28.0;22.0;1.0;4.0;320.0;320.0;3.0;2.0;92;97
13.0;1301;1.0;2022.0;18.0;1.0;2022.0;13.0;1311;999.0;43.0;9.0;4.0;320.0;320.0;9.0;2.0;92;97
13.0;1311;4.0;2023.0;28.0;11.0;2022.0;13.0;1311;26.0;25.0;4.0;4.0;320.0;320.0;2.0;3.0;92;97
13.0;1301;4.0;2022.0;7.0;4.0;2022.0;13.0;1311;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
13.0;1311;8.0;2022.0;19.0;5.0;2022.0;13.0;1311;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
13.0;1311;10.0;2022.0;17.0;8.0;2022.0;13.0;1311;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
14.0;1411;2.0;2023.0;8.0;12.0;2022.0;14.0;1411;47.0;33.0;1.0;1.0;320.0;320.0;2.0;1.0;92;97
14.0;1411;6.0;2022.0;17.0;2.0;2022.0;14.0;1411;27.0;25.0;1.0;1.0;320.0;320.0;2.0;4.0;92;97
16.0;1609;3.0;2023.0;5.0;8.0;2022.0;16.0;1611;32.0;29.0;1.0;1.0;320.0;320.0;3.0;3.0;92;97
17.0;1711;4.0;2023.0;5.0;8.0;2022.0;17.0;1711;44.0;30.0;4.0;4.0;320.0;320.0;9.0;3.0;92;97
1.0;0117;10.0;2022.0;30.0;8.0;2022.0;17.0;1711;49.0;36.0;4.0;4.0;320.0;320.0;9.0;9.0;92;97
1.0;0101;5.0;2022.0;25.0;3.0;2022.0;17.0;1711;999.0;999.0;9.0;9.0;84.0;320.0;9.0;9.0;92;99
17.0;1711;11.0;2022.0;14.0;9.0;2022.0;17.0;1711;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;99
17.0;1711;12.0;2022.0;17.0;11.0;2022.0;17.0;1711;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;99
20.0;2007;4.0;2023.0;9.0;11.0;2022.0;20.0;2011;58.0;38.0;4.0;9.0;320.0;320.0;2.0;1.0;92;52
19.0;1901;2.0;2022.0;4.0;1.0;2022.0;20.0;2011;51.0;44.0;4.0;4.0;320.0;320.0;1.0;1.0;92;97
20.0;2002;9.0;2022.0;1.0;9.0;2022.0;20.0;2011;51.0;44.0;9.0;9.0;320.0;320.0;1.0;1.0;92;97
20.0;2011;6.0;2022.0;26.0;5.0;2022.0;20.0;2011;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;92;97
17.0;1706;11.0;2022.0;22.0;9.0;2022.0;20.0;2011;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;92;97
20.0;2011;10.0;2022.0;28.0;9.0;2022.0;20.0;2011;27.0;23.0;4.0;4.0;320.0;320.0;4.0;2.0;92;97
20.0;2011;9.0;2022.0;9.0;9.0;2022.0;20.0;2011;32.0;27.0;4.0;4.0;320.0;320.0;2.0;3.0;92;97
20.0;2011;8.0;2022.0;2.0;8.0;2022.0;20.0;2011;37.0;29.0;4.0;4.0;320.0;320.0;3.0;3.0;92;97
20.0;2011;10.0;2022.0;5.0;10.0;2022.0;20.0;2011;29.0;26.0;4.0;4.0;320.0;320.0;3.0;3.0;92;97
10.0;1009;9.0;2022.0;19.0;9.0;2022.0;20.0;2011;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
20.0;2011;10.0;2022.0;27.0;9.0;2022.0;20.0;2011;36.0;30.0;4.0;4.0;320.0;320.0;2.0;3.0;92;97
1.0;0111;7.0;2022.0;5.0;7.0;2022.0;22.0;2211;38.0;33.0;4.0;4.0;320.0;320.0;1.0;4.0;92;23
22.0;2212;5.0;2022.0;11.0;4.0;2022.0;22.0;2211;42.0;36.0;9.0;9.0;320.0;320.0;1.0;1.0;92;97
13.0;1301;1.0;2022.0;26.0;1.0;2022.0;22.0;2211;52.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;92;97
22.0;2211;12.0;2022.0;4.0;11.0;2022.0;22.0;2211;69.0;48.0;4.0;4.0;320.0;320.0;2.0;1.0;92;97
22.0;2211;11.0;2022.0;20.0;9.0;2022.0;22.0;2211;28.0;25.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
22.0;2211;6.0;2022.0;27.0;5.0;2022.0;22.0;2211;60.0;58.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
22.0;2211;9.0;2022.0;19.0;5.0;2022.0;22.0;2211;29.0;24.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
22.0;2211;11.0;2022.0;2.0;8.0;2022.0;22.0;2211;30.0;24.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
1.0;0115;11.0;2022.0;7.0;10.0;2022.0;22.0;2211;34.0;27.0;4.0;4.0;320.0;320.0;3.0;2.0;92;97
22.0;2211;7.0;2022.0;11.0;7.0;2022.0;22.0;2211;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
22.0;2211;12.0;2022.0;24.0;9.0;2022.0;22.0;2211;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
1.0;0109;8.0;2022.0;10.0;6.0;2022.0;1.0;0112;54.0;54.0;1.0;1.0;320.0;320.0;2.0;1.0;92;97
4.0;0412;7.0;2022.0;15.0;6.0;2022.0;4.0;0412;28.0;31.0;9.0;1.0;320.0;320.0;2.0;3.0;92;97
4.0;0412;5.0;2022.0;4.0;4.0;2022.0;4.0;0412;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;99
5.0;0512;3.0;2022.0;15.0;2.0;2022.0;5.0;0512;42.0;41.0;4.0;4.0;320.0;320.0;1.0;5.0;92;24
5.0;0512;3.0;2022.0;18.0;2.0;2022.0;5.0;0512;44.0;32.0;4.0;4.0;320.0;320.0;2.0;3.0;92;97
6.0;0601;3.0;2022.0;4.0;2.0;2022.0;6.0;0612;56.0;59.0;4.0;4.0;320.0;320.0;1.0;1.0;92;97
6.0;0601;11.0;2022.0;13.0;10.0;2022.0;6.0;0612;49.0;47.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
6.0;0601;3.0;2022.0;16.0;2.0;2022.0;6.0;0612;44.0;36.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
6.0;0601;3.0;2022.0;10.0;2.0;2022.0;6.0;0612;39.0;999.0;9.0;9.0;320.0;320.0;4.0;9.0;92;99
9.0;0901;9.0;2022.0;13.0;5.0;2022.0;9.0;0912;42.0;40.0;1.0;1.0;320.0;320.0;1.0;1.0;92;97
9.0;0912;2.0;2023.0;29.0;12.0;2022.0;9.0;0912;41.0;30.0;1.0;1.0;320.0;320.0;2.0;2.0;92;97
9.0;0901;2.0;2022.0;17.0;2.0;2022.0;9.0;0912;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
12.0;1212;2.0;2022.0;13.0;1.0;2022.0;12.0;1212;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;92;97
9.0;0920;8.0;2022.0;8.0;7.0;2022.0;12.0;1212;48.0;41.0;4.0;4.0;320.0;320.0;2.0;1.0;92;97
12.0;1214;10.0;2022.0;14.0;10.0;2022.0;12.0;1212;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;92;97
12.0;1222;9.0;2022.0;7.0;7.0;2022.0;12.0;1212;49.0;34.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
9.0;0920;3.0;2022.0;23.0;2.0;2022.0;12.0;1212;67.0;999.0;4.0;9.0;320.0;320.0;3.0;9.0;92;97
12.0;1215;11.0;2022.0;20.0;9.0;2022.0;12.0;1212;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
1.0;0101;10.0;2022.0;26.0;9.0;2022.0;12.0;1212;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;92;99
13.0;1312;9.0;2022.0;12.0;4.0;2022.0;13.0;1312;36.0;31.0;9.0;9.0;320.0;320.0;1.0;1.0;92;97
13.0;1312;6.0;2022.0;31.0;1.0;2022.0;13.0;1312;999.0;68.0;9.0;4.0;320.0;320.0;9.0;1.0;92;97
13.0;1301;10.0;2022.0;21.0;9.0;2022.0;13.0;1312;31.0;31.0;4.0;4.0;320.0;320.0;1.0;2.0;92;97
13.0;1312;3.0;2023.0;28.0;10.0;2022.0;13.0;1312;40.0;28.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
13.0;1312;11.0;2022.0;28.0;2.0;2022.0;13.0;1312;999.0;999.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
13.0;1312;5.0;2023.0;18.0;11.0;2022.0;13.0;1312;36.0;30.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
13.0;1312;11.0;2022.0;2.0;8.0;2022.0;13.0;1312;40.0;40.0;4.0;4.0;320.0;320.0;3.0;2.0;92;97
13.0;1302;9.0;2022.0;22.0;8.0;2022.0;13.0;1312;33.0;24.0;4.0;4.0;320.0;320.0;2.0;3.0;92;97
13.0;1312;3.0;2023.0;20.0;9.0;2022.0;13.0;1312;27.0;27.0;4.0;4.0;320.0;320.0;3.0;3.0;92;97
13.0;1312;5.0;2023.0;28.0;11.0;2022.0;13.0;1312;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;92;97
13.0;1301;8.0;2022.0;11.0;7.0;2022.0;13.0;1312;40.0;32.0;4.0;4.0;320.0;320.0;9.0;9.0;92;97
13.0;1312;2.0;2023.0;4.0;7.0;2022.0;13.0;1312;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
13.0;1304;11.0;2022.0;19.0;9.0;2022.0;13.0;1312;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
13.0;1301;10.0;2022.0;27.0;9.0;2022.0;13.0;1312;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
13.0;1312;4.0;2023.0;8.0;11.0;2022.0;13.0;1312;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
22.0;2201;5.0;2022.0;17.0;2.0;2022.0;13.0;1312;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;92;97
14.0;1412;4.0;2022.0;9.0;2.0;2022.0;14.0;1412;32.0;30.0;1.0;1.0;320.0;320.0;1.0;1.0;92;97
14.0;1412;7.0;2022.0;25.0;5.0;2022.0;14.0;1412;30.0;37.0;1.0;1.0;320.0;320.0;1.0;1.0;92;97
14.0;1412;5.0;2022.0;21.0;1.0;2022.0;14.0;1412;999.0;999.0;1.0;1.0;320.0;320.0;1.0;1.0;92;97
14.0;1412;7.0;2022.0;16.0;3.0;2022.0;14.0;1412;999.0;999.0;1.0;5.0;320.0;320.0;1.0;1.0;92;97
14.0;1412;7.0;2022.0;3.0;5.0;2022.0;14.0;1412;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;92;97
14.0;1401;1.0;2023.0;12.0;9.0;2022.0;14.0;1412;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;92;97
14.0;1412;4.0;2022.0;18.0;1.0;2022.0;14.0;1412;26.0;25.0;1.0;1.0;320.0;320.0;1.0;1.0;92;97
14.0;1412;6.0;2022.0;8.0;2.0;2022.0;14.0;1412;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;92;97
14.0;1412;8.0;2022.0;18.0;5.0;2022.0;14.0;1412;24.0;22.0;1.0;1.0;320.0;320.0;2.0;1.0;92;97
14.0;1401;10.0;2022.0;19.0;7.0;2022.0;14.0;1412;46.0;40.0;1.0;1.0;320.0;320.0;2.0;1.0;92;97
14.0;1412;11.0;2022.0;12.0;7.0;2022.0;14.0;1412;32.0;28.0;1.0;1.0;320.0;320.0;2.0;1.0;92;97
14.0;1401;11.0;2022.0;9.0;9.0;2022.0;14.0;1412;30.0;29.0;1.0;1.0;320.0;320.0;1.0;2.0;92;97
14.0;1412;11.0;2022.0;12.0;8.0;2022.0;14.0;1412;29.0;25.0;4.0;5.0;320.0;320.0;2.0;2.0;92;97
14.0;1412;7.0;2022.0;21.0;1.0;2022.0;14.0;1412;28.0;24.0;4.0;5.0;320.0;320.0;3.0;2.0;92;97
14.0;1401;11.0;2022.0;13.0;10.0;2022.0;14.0;1412;25.0;22.0;9.0;4.0;320.0;320.0;3.0;2.0;92;97
14.0;1401;2.0;2023.0;18.0;11.0;2022.0;14.0;1412;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
14.0;1412;8.0;2022.0;16.0;5.0;2022.0;14.0;1412;32.0;25.0;1.0;1.0;320.0;320.0;2.0;4.0;92;97
14.0;1412;4.0;2022.0;19.0;1.0;2022.0;14.0;1412;35.0;999.0;1.0;9.0;320.0;320.0;1.0;9.0;92;99
16.0;1612;6.0;2023.0;22.0;8.0;2022.0;16.0;1612;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
15.0;1501;11.0;2022.0;30.0;9.0;2022.0;17.0;1712;40.0;32.0;4.0;4.0;320.0;320.0;9.0;5.0;92;43
17.0;1712;3.0;2022.0;20.0;1.0;2022.0;17.0;1712;33.0;23.0;4.0;4.0;320.0;320.0;1.0;2.0;92;97
17.0;1712;11.0;2022.0;30.0;8.0;2022.0;17.0;1712;52.0;48.0;1.0;1.0;320.0;320.0;1.0;2.0;92;97
17.0;1712;9.0;2022.0;15.0;8.0;2022.0;17.0;1712;32.0;28.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
17.0;1712;12.0;2022.0;23.0;9.0;2022.0;17.0;1712;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
17.0;1712;11.0;2022.0;4.0;10.0;2022.0;17.0;1712;45.0;999.0;1.0;9.0;320.0;320.0;1.0;9.0;92;99
22.0;2216;8.0;2022.0;27.0;7.0;2022.0;22.0;2212;27.0;23.0;4.0;4.0;320.0;320.0;2.0;3.0;92;97
1.0;0113;6.0;2022.0;23.0;5.0;2022.0;1.0;0113;34.0;42.0;4.0;4.0;320.0;320.0;9.0;9.0;92;97
4.0;0401;3.0;2022.0;4.0;3.0;2022.0;4.0;0413;35.0;31.0;1.0;1.0;320.0;320.0;2.0;1.0;92;97
4.0;0401;8.0;2022.0;29.0;6.0;2022.0;4.0;0413;26.0;24.0;1.0;1.0;320.0;320.0;2.0;2.0;92;97
4.0;0401;8.0;2022.0;7.0;7.0;2022.0;4.0;0413;43.0;29.0;1.0;1.0;320.0;320.0;2.0;2.0;92;97
4.0;0401;8.0;2022.0;14.0;7.0;2022.0;4.0;0413;32.0;28.0;1.0;1.0;320.0;320.0;2.0;9.0;92;97
4.0;0413;4.0;2022.0;16.0;3.0;2022.0;4.0;0413;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;97
5.0;0506;6.0;2022.0;22.0;2.0;2022.0;5.0;0513;35.0;34.0;4.0;4.0;320.0;320.0;2.0;4.0;92;23
3.0;0302;11.0;2022.0;29.0;9.0;2022.0;5.0;0513;29.0;23.0;4.0;4.0;320.0;320.0;2.0;4.0;92;33
5.0;0513;5.0;2023.0;28.0;12.0;2022.0;5.0;0513;30.0;29.0;4.0;4.0;320.0;320.0;4.0;4.0;92;33
1.0;0116;9.0;2022.0;23.0;8.0;2022.0;5.0;0513;39.0;26.0;4.0;4.0;320.0;320.0;2.0;2.0;92;97
5.0;0513;6.0;2023.0;10.0;1.0;2022.0;5.0;0513;28.0;30.0;4.0;4.0;320.0;320.0;9.0;2.0;92;97
5.0;0506;7.0;2022.0;12.0;4.0;2022.0;5.0;0513;27.0;24.0;4.0;4.0;320.0;320.0;4.0;3.0;92;97
5.0;0513;11.0;2022.0;11.0;8.0;2022.0;5.0;0513;32.0;29.0;4.0;4.0;320.0;320.0;9.0;3.0;92;97
1.0;0101;8.0;2022.0;4.0;8.0;2022.0;5.0;0513;28.0;22.0;4.0;4.0;320.0;320.0;3.0;4.0;92;97
11.0;1105;3.0;2022.0;24.0;2.0;2022.0;5.0;0513;999.0;999.0;9.0;9.0;630.0;320.0;9.0;9.0;92;97
