Depreg;Mupreg;Mesreg;Anoreg;Diaocu;Mesocu;Anoocu;Depocu;Mupocu;Edadhom;Edadmuj;Gethom;Getmuj;Nachom;Nacmuj;Ocuhom;Ocumuj;Mever;Anover
1.0;0101;10.0;09;23.0;7.0;09;1.0;0101;24.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;5.0;1996.0
1.0;0106;5.0;09;25.0;3.0;09;1.0;0101;999.0;14.0;9.0;9.0;320.0;320.0;9999.0;9999.0;10.0;1996.0
1.0;0108;9.0;09;25.0;5.0;09;1.0;0101;22.0;15.0;9.0;9.0;320.0;320.0;9999.0;9999.0;8.0;1996.0
2.0;0207;8.0;09;28.0;7.0;09;1.0;0101;999.0;28.0;9.0;9.0;320.0;320.0;9712.0;9712.0;3.0;1996.0
2.0;0204;8.0;09;30.0;3.0;09;1.0;0101;22.0;22.0;9.0;9.0;320.0;320.0;9712.0;9712.0;4.0;1996.0
1.0;0108;6.0;09;30.0;4.0;09;1.0;0101;25.0;22.0;9.0;9.0;320.0;320.0;9712.0;9712.0;2.0;1996.0
1.0;0108;7.0;09;4.0;5.0;09;1.0;0101;25.0;23.0;9.0;9.0;31.0;320.0;9712.0;3343.0;7.0;1997.0
1.0;0111;7.0;09;5.0;2.0;09;1.0;0101;31.0;28.0;1.0;2.0;320.0;320.0;9999.0;9999.0;8.0;1997.0
1.0;0104;7.0;09;5.0;6.0;09;1.0;0101;21.0;16.0;9.0;9.0;320.0;320.0;9712.0;9712.0;3.0;1997.0
1.0;0106;3.0;09;11.0;2.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;6.0;1997.0
1.0;0108;3.0;10;14.0;10.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;1997.0
1.0;0110;4.0;10;15.0;12.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;9.0;1997.0
19.0;1904;7.0;09;15.0;6.0;09;1.0;0101;39.0;32.0;2.0;2.0;320.0;320.0;9211.0;9711.0;11.0;1997.0
5.0;0507;8.0;09;16.0;6.0;09;1.0;0101;35.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;1997.0
1.0;0113;5.0;09;17.0;3.0;09;1.0;0101;21.0;16.0;9.0;9.0;320.0;320.0;6111.0;9711.0;6.0;1997.0
1.0;0108;8.0;09;18.0;3.0;09;1.0;0101;31.0;31.0;9.0;9.0;320.0;320.0;3314.0;5221.0;7.0;1997.0
1.0;0108;12.0;09;18.0;3.0;09;1.0;0101;49.0;39.0;2.0;2.0;320.0;320.0;2411.0;3343.0;6.0;1997.0
1.0;0116;10.0;09;20.0;1.0;09;1.0;0101;19.0;32.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1997.0
1.0;0101;9.0;09;29.0;5.0;09;1.0;0101;29.0;999.0;9.0;9.0;320.0;320.0;9712.0;9999.0;6.0;1997.0
1.0;0113;1.0;10;29.0;7.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;1997.0
1.0;0114;9.0;09;29.0;6.0;09;1.0;0101;24.0;31.0;9.0;2.0;320.0;320.0;9712.0;2342.0;6.0;1997.0
1.0;0108;12.0;09;31.0;3.0;09;1.0;0101;24.0;22.0;9.0;9.0;320.0;320.0;2433.0;9712.0;1.0;1997.0
1.0;0108;4.0;09;2.0;3.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;10.0;1998.0
5.0;0506;7.0;09;4.0;2.0;09;1.0;0101;29.0;30.0;9.0;9.0;320.0;320.0;9999.0;9999.0;3.0;1998.0
15.0;1505;5.0;10;5.0;8.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;1998.0
19.0;1907;10.0;09;10.0;9.0;09;1.0;0101;29.0;17.0;9.0;9.0;320.0;320.0;9712.0;9711.0;12.0;1998.0
1.0;0108;11.0;09;11.0;8.0;09;1.0;0101;33.0;21.0;9.0;9.0;320.0;320.0;9712.0;9712.0;2.0;1998.0
5.0;0513;2.0;10;12.0;5.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;1998.0
1.0;0108;11.0;09;14.0;5.0;09;1.0;0101;999.0;16.0;9.0;9.0;320.0;320.0;9712.0;9712.0;11.0;1998.0
1.0;0110;12.0;09;15.0;10.0;09;1.0;0101;40.0;42.0;2.0;9.0;320.0;320.0;4311.0;9712.0;10.0;1998.0
1.0;0101;4.0;10;18.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;1998.0
12.0;1214;6.0;09;18.0;5.0;09;1.0;0101;18.0;18.0;9.0;9.0;320.0;320.0;9712.0;9712.0;1.0;1998.0
1.0;0108;2.0;10;18.0;12.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;6.0;1998.0
1.0;0108;6.0;10;19.0;5.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;1998.0
1.0;0103;1.0;10;20.0;8.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;10.0;1998.0
1.0;0108;4.0;10;22.0;9.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;1998.0
1.0;0108;5.0;10;22.0;10.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;1998.0
13.0;1302;11.0;09;24.0;9.0;09;1.0;0101;999.0;16.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;1998.0
1.0;0113;10.0;09;24.0;3.0;09;1.0;0101;31.0;999.0;2.0;2.0;320.0;320.0;9712.0;9711.0;8.0;1998.0
1.0;0108;12.0;09;24.0;7.0;09;1.0;0101;28.0;23.0;9.0;9.0;320.0;320.0;3119.0;3343.0;6.0;1998.0
15.0;1503;10.0;09;26.0;8.0;09;1.0;0101;21.0;19.0;2.0;9.0;320.0;320.0;9999.0;9999.0;1.0;1998.0
1.0;0108;7.0;09;28.0;5.0;09;1.0;0101;32.0;21.0;2.0;9.0;320.0;320.0;9712.0;9712.0;8.0;1998.0
1.0;0101;12.0;09;29.0;9.0;09;1.0;0101;38.0;40.0;9.0;9.0;320.0;320.0;9712.0;9712.0;8.0;1998.0
14.0;1421;9.0;09;29.0;7.0;09;1.0;0101;29.0;26.0;2.0;2.0;320.0;320.0;6111.0;9711.0;1.0;1998.0
1.0;0106;12.0;09;30.0;9.0;09;1.0;0101;22.0;18.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1998.0
2.0;0201;8.0;09;1.0;6.0;09;1.0;0101;30.0;999.0;9.0;2.0;320.0;320.0;9999.0;9999.0;6.0;1999.0
5.0;0505;10.0;09;4.0;9.0;09;1.0;0101;20.0;15.0;9.0;9.0;320.0;320.0;9999.0;9999.0;1.0;1999.0
1.0;0108;2.0;10;5.0;10.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;1999.0
1.0;0101;2.0;10;7.0;10.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;3.0;1999.0
9.0;0920;11.0;09;7.0;5.0;09;1.0;0101;37.0;30.0;2.0;2.0;32.0;320.0;5221.0;3343.0;6.0;1999.0
1.0;0109;6.0;09;8.0;2.0;09;1.0;0101;19.0;16.0;9.0;9.0;320.0;320.0;7533.0;9711.0;1.0;1999.0
1.0;0101;10.0;09;10.0;6.0;09;1.0;0101;24.0;29.0;9.0;9.0;320.0;320.0;7231.0;9712.0;12.0;1999.0
18.0;1805;4.0;09;10.0;3.0;09;1.0;0101;999.0;15.0;9.0;9.0;320.0;320.0;5221.0;9711.0;4.0;1999.0
1.0;0114;2.0;10;16.0;10.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;1999.0
1.0;0101;3.0;10;17.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;3.0;1999.0
18.0;1803;12.0;09;17.0;8.0;09;1.0;0101;999.0;20.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1999.0
1.0;0105;7.0;09;17.0;3.0;09;1.0;0101;22.0;27.0;9.0;9.0;320.0;320.0;9999.0;9999.0;7.0;1999.0
1.0;0101;7.0;09;18.0;6.0;09;1.0;0101;39.0;37.0;9.0;9.0;320.0;320.0;9712.0;1219.0;7.0;1999.0
19.0;1903;10.0;09;18.0;6.0;09;1.0;0101;24.0;23.0;9.0;9.0;320.0;320.0;9999.0;9999.0;10.0;1999.0
6.0;0613;8.0;09;19.0;6.0;09;1.0;0101;23.0;24.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;1999.0
5.0;0502;10.0;09;21.0;9.0;09;1.0;0101;19.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;5.0;1999.0
1.0;0102;2.0;10;21.0;10.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;1999.0
1.0;0101;9.0;09;22.0;7.0;09;1.0;0101;999.0;38.0;9.0;9.0;320.0;320.0;9712.0;2221.0;7.0;1999.0
1.0;0101;9.0;09;22.0;7.0;09;1.0;0101;38.0;28.0;2.0;9.0;320.0;320.0;2250.0;2131.0;12.0;1999.0
7.0;0718;7.0;09;22.0;4.0;09;1.0;0101;30.0;999.0;1.0;1.0;320.0;320.0;9712.0;7531.0;12.0;1999.0
1.0;0101;6.0;10;23.0;1.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;1999.0
1.0;0101;6.0;10;23.0;1.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;1999.0
1.0;0114;11.0;09;23.0;9.0;09;1.0;0101;999.0;23.0;9.0;9.0;320.0;320.0;9999.0;9999.0;7.0;1999.0
1.0;0106;12.0;09;25.0;9.0;09;1.0;0101;999.0;17.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;1999.0
1.0;0106;2.0;10;25.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;1999.0
1.0;0117;6.0;09;26.0;2.0;09;1.0;0101;32.0;34.0;2.0;2.0;320.0;320.0;9999.0;9999.0;11.0;1999.0
22.0;2201;6.0;09;28.0;4.0;09;1.0;0101;30.0;21.0;9.0;9.0;320.0;320.0;9999.0;9999.0;7.0;1999.0
1.0;0101;5.0;09;29.0;1.0;09;1.0;0101;32.0;29.0;9.0;9.0;320.0;320.0;9712.0;9712.0;3.0;1999.0
21.0;2106;1.0;10;30.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;5.0;1999.0
1.0;0108;4.0;10;30.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;3.0;1999.0
1.0;0101;8.0;09;31.0;7.0;09;1.0;0101;23.0;26.0;9.0;9.0;320.0;320.0;9712.0;9712.0;6.0;1999.0
14.0;1412;2.0;10;31.0;8.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;1999.0
2.0;0201;11.0;09;28.0;10.0;09;2.0;0201;23.0;24.0;9.0;9.0;320.0;320.0;9999.0;9999.0;5.0;2000.0
1.0;0101;2.0;10;7.0;12.0;09;2.0;0201;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;2001.0
1.0;0108;3.0;10;9.0;12.0;09;2.0;0201;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;2001.0
2.0;0201;7.0;09;15.0;6.0;09;2.0;0201;999.0;999.0;2.0;2.0;320.0;320.0;9999.0;9999.0;7.0;2001.0
2.0;0205;11.0;09;15.0;10.0;09;2.0;0201;24.0;19.0;9.0;9.0;320.0;320.0;9712.0;9712.0;2.0;2001.0
2.0;0201;2.0;10;17.0;12.0;09;2.0;0201;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;2001.0
2.0;0207;2.0;10;1.0;6.0;09;2.0;0201;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;2002.0
2.0;0207;7.0;09;25.0;5.0;09;2.0;0201;999.0;999.0;2.0;2.0;320.0;320.0;3142.0;3343.0;4.0;2002.0
2.0;0203;4.0;09;18.0;3.0;09;2.0;0201;23.0;17.0;9.0;9.0;320.0;320.0;9999.0;9999.0;5.0;2003.0
2.0;0205;4.0;09;22.0;1.0;09;2.0;0201;27.0;23.0;2.0;2.0;320.0;320.0;6111.0;9711.0;2.0;2003.0
1.0;0108;11.0;09;11.0;9.0;09;2.0;0201;24.0;20.0;9.0;9.0;320.0;320.0;9999.0;9999.0;7.0;2004.0
2.0;0201;7.0;09;17.0;6.0;09;2.0;0201;26.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;2004.0
15.0;1501;3.0;09;26.0;1.0;09;2.0;0201;18.0;14.0;9.0;9.0;320.0;320.0;6111.0;9711.0;5.0;2004.0
1.0;0101;3.0;10;13.0;4.0;09;2.0;0201;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;2005.0
2.0;0201;11.0;09;9.0;9.0;09;2.0;0201;999.0;999.0;2.0;2.0;320.0;320.0;9999.0;9999.0;6.0;2006.0
2.0;0201;7.0;09;16.0;6.0;09;2.0;0201;26.0;25.0;9.0;9.0;320.0;320.0;9999.0;9999.0;4.0;2006.0
2.0;0202;5.0;09;20.0;4.0;09;2.0;0201;20.0;26.0;9.0;9.0;320.0;320.0;9999.0;9999.0;1.0;2006.0
2.0;0202;5.0;09;20.0;4.0;09;2.0;0201;20.0;26.0;9.0;9.0;320.0;320.0;9999.0;9999.0;1.0;2006.0
19.0;1901;4.0;09;13.0;3.0;09;2.0;0201;28.0;16.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;2007.0
2.0;0207;2.0;10;6.0;11.0;09;2.0;0201;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;3.0;2008.0
2.0;0207;2.0;10;6.0;11.0;09;2.0;0201;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;2008.0
1.0;0101;11.0;09;11.0;9.0;09;2.0;0201;20.0;17.0;9.0;9.0;320.0;320.0;6111.0;9999.0;10.0;1985.0
2.0;0206;2.0;09;30.0;1.0;09;2.0;0201;999.0;999.0;2.0;2.0;320.0;320.0;9999.0;9999.0;4.0;1985.0
2.0;0202;2.0;10;18.0;12.0;09;2.0;0201;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;6.0;1986.0
1.0;0103;6.0;09;14.0;5.0;09;2.0;0201;35.0;35.0;9.0;9.0;320.0;320.0;9999.0;9999.0;3.0;1988.0
2.0;0201;9.0;09;11.0;8.0;09;2.0;0201;23.0;21.0;9.0;9.0;320.0;320.0;9999.0;9999.0;4.0;1989.0
2.0;0202;8.0;09;12.0;8.0;09;2.0;0201;38.0;16.0;9.0;9.0;320.0;320.0;9999.0;9999.0;4.0;1991.0
2.0;0202;2.0;09;2.0;2.0;09;2.0;0201;22.0;18.0;9.0;9.0;320.0;320.0;9999.0;9999.0;1.0;1994.0
1.0;0101;6.0;09;8.0;5.0;09;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;4311.0;2341.0;5.0;1995.0
21.0;2101;9.0;09;10.0;8.0;09;2.0;0201;28.0;36.0;9.0;9.0;320.0;320.0;9712.0;9712.0;4.0;1998.0
2.0;0203;3.0;10;11.0;12.0;09;2.0;0201;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;1998.0
2.0;0202;9.0;09;27.0;5.0;09;2.0;0201;28.0;23.0;9.0;9.0;320.0;320.0;9999.0;9999.0;3.0;1998.0
2.0;0203;4.0;09;23.0;2.0;09;2.0;0201;999.0;32.0;2.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1999.0
3.0;0312;6.0;09;3.0;4.0;09;3.0;0301;28.0;24.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;2000.0
3.0;0301;6.0;09;30.0;4.0;09;3.0;0301;30.0;28.0;2.0;2.0;320.0;320.0;9999.0;9999.0;12.0;2000.0
3.0;0312;5.0;09;3.0;4.0;09;3.0;0301;999.0;18.0;9.0;9.0;320.0;320.0;9999.0;9999.0;9.0;2001.0
3.0;0302;5.0;09;6.0;1.0;09;3.0;0301;27.0;28.0;2.0;2.0;320.0;320.0;9712.0;9712.0;6.0;2001.0
1.0;0108;5.0;10;21.0;8.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;2001.0
3.0;0309;1.0;10;7.0;8.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;2002.0
3.0;0312;11.0;09;21.0;7.0;09;3.0;0301;22.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;10.0;2002.0
3.0;0301;1.0;10;9.0;12.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;2003.0
3.0;0301;8.0;09;19.0;5.0;09;3.0;0301;38.0;24.0;2.0;2.0;320.0;320.0;9999.0;9999.0;12.0;2003.0
3.0;0304;6.0;10;19.0;5.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;5.0;2003.0
3.0;0301;5.0;09;6.0;1.0;09;3.0;0301;30.0;35.0;2.0;2.0;320.0;320.0;9999.0;9999.0;11.0;2004.0
3.0;0301;12.0;09;17.0;9.0;09;3.0;0301;51.0;46.0;2.0;9.0;320.0;31.0;9999.0;9999.0;11.0;2004.0
3.0;0301;12.0;09;18.0;8.0;09;3.0;0301;32.0;28.0;2.0;2.0;320.0;320.0;9999.0;9999.0;2.0;2004.0
3.0;0313;7.0;09;19.0;6.0;09;3.0;0301;22.0;15.0;9.0;9.0;320.0;320.0;9712.0;9712.0;12.0;2004.0
3.0;0301;6.0;10;10.0;12.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;2005.0
3.0;0301;3.0;10;12.0;8.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;2005.0
3.0;0302;1.0;10;14.0;10.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;2005.0
1.0;0108;8.0;09;17.0;6.0;09;3.0;0301;23.0;20.0;9.0;9.0;320.0;320.0;9999.0;9999.0;8.0;2006.0
3.0;0302;7.0;09;18.0;5.0;09;3.0;0301;22.0;19.0;9.0;2.0;320.0;320.0;9999.0;9712.0;5.0;2006.0
3.0;0302;11.0;09;27.0;10.0;09;3.0;0301;34.0;34.0;2.0;2.0;320.0;320.0;7221.0;3343.0;7.0;2006.0
3.0;0308;1.0;10;3.0;8.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;3.0;2007.0
3.0;0301;10.0;09;11.0;6.0;09;3.0;0301;33.0;999.0;2.0;2.0;320.0;31.0;9999.0;9999.0;8.0;2007.0
3.0;0301;7.0;09;20.0;4.0;09;3.0;0301;27.0;28.0;2.0;2.0;320.0;320.0;9999.0;9999.0;7.0;2007.0
3.0;0301;5.0;10;14.0;5.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;2008.0
3.0;0301;6.0;10;14.0;5.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;2008.0
3.0;0302;1.0;10;17.0;11.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;9.0;2008.0
3.0;0316;6.0;09;9.0;3.0;09;3.0;0301;19.0;17.0;9.0;9.0;320.0;320.0;6111.0;9711.0;3.0;1957.0
5.0;0501;4.0;09;6.0;3.0;09;3.0;0301;19.0;35.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1961.0
1.0;0101;10.0;09;12.0;8.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;320.0;9999.0;9999.0;5.0;1965.0
3.0;0301;6.0;09;6.0;4.0;09;3.0;0301;90.0;78.0;2.0;9.0;31.0;31.0;9999.0;9999.0;7.0;1969.0
3.0;0301;2.0;10;4.0;11.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;10.0;1973.0
15.0;1504;4.0;09;9.0;1.0;09;3.0;0301;55.0;53.0;2.0;2.0;320.0;320.0;6111.0;9711.0;2.0;1976.0
3.0;0302;7.0;09;11.0;6.0;09;3.0;0301;24.0;23.0;9.0;9.0;320.0;320.0;2341.0;2341.0;9.0;1976.0
3.0;0302;2.0;09;15.0;1.0;09;3.0;0301;17.0;16.0;9.0;9.0;320.0;320.0;6111.0;9711.0;10.0;1976.0
3.0;0301;12.0;09;24.0;9.0;09;3.0;0301;57.0;56.0;2.0;2.0;320.0;320.0;9999.0;9999.0;2.0;1978.0
1.0;0101;9.0;09;6.0;7.0;09;3.0;0301;24.0;20.0;9.0;9.0;320.0;320.0;9712.0;9712.0;11.0;1979.0
3.0;0301;12.0;09;11.0;11.0;09;3.0;0301;45.0;48.0;2.0;2.0;320.0;320.0;7112.0;9999.0;9.0;1980.0
3.0;0301;12.0;09;11.0;11.0;09;3.0;0301;45.0;48.0;2.0;2.0;320.0;320.0;7112.0;9999.0;9.0;1980.0
3.0;0301;10.0;09;19.0;8.0;09;3.0;0301;48.0;46.0;2.0;9.0;320.0;99.0;2341.0;9999.0;12.0;1981.0
3.0;0302;3.0;10;28.0;9.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;1981.0
3.0;0302;8.0;09;30.0;4.0;09;3.0;0301;32.0;21.0;2.0;2.0;320.0;320.0;8322.0;9711.0;2.0;1981.0
1.0;0101;5.0;09;27.0;2.0;09;3.0;0301;28.0;21.0;9.0;9.0;320.0;320.0;2211.0;9712.0;6.0;1984.0
3.0;0301;5.0;09;27.0;3.0;09;3.0;0301;23.0;16.0;9.0;9.0;320.0;320.0;9712.0;9999.0;12.0;1984.0
3.0;0303;2.0;09;13.0;1.0;09;3.0;0301;22.0;19.0;9.0;9.0;320.0;320.0;9999.0;9711.0;2.0;1985.0
3.0;0312;4.0;10;23.0;11.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;6.0;1988.0
3.0;0301;8.0;09;30.0;7.0;09;3.0;0301;41.0;41.0;2.0;2.0;320.0;320.0;7221.0;9999.0;4.0;1988.0
3.0;0315;4.0;09;12.0;2.0;09;3.0;0301;48.0;35.0;1.0;1.0;320.0;320.0;9999.0;9999.0;3.0;1989.0
3.0;0304;6.0;09;8.0;1.0;09;3.0;0301;20.0;19.0;9.0;9.0;320.0;320.0;9712.0;9999.0;4.0;1990.0
3.0;0313;7.0;09;25.0;6.0;09;3.0;0301;22.0;16.0;9.0;9.0;320.0;320.0;9999.0;9999.0;6.0;1990.0
3.0;0301;12.0;09;15.0;7.0;09;3.0;0301;22.0;20.0;9.0;9.0;320.0;320.0;9999.0;9999.0;5.0;1991.0
3.0;0301;2.0;10;24.0;3.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;1992.0
3.0;0312;3.0;10;24.0;6.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;1992.0
3.0;0301;6.0;09;5.0;5.0;09;3.0;0301;41.0;40.0;2.0;2.0;320.0;320.0;9999.0;9999.0;2.0;1993.0
3.0;0301;4.0;10;11.0;11.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;10.0;1993.0
3.0;0301;3.0;10;13.0;8.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;10.0;1993.0
1.0;0101;6.0;09;20.0;4.0;09;3.0;0301;18.0;29.0;9.0;9.0;320.0;320.0;9999.0;9999.0;8.0;1993.0
3.0;0301;1.0;10;29.0;7.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;1994.0
3.0;0301;3.0;10;30.0;7.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;9.0;1994.0
3.0;0301;2.0;10;10.0;11.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;10.0;1995.0
3.0;0302;1.0;10;10.0;12.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;1995.0
4.0;0401;5.0;09;15.0;4.0;09;3.0;0301;999.0;999.0;2.0;9.0;320.0;320.0;9999.0;9999.0;7.0;1995.0
3.0;0309;9.0;09;18.0;5.0;09;3.0;0301;23.0;18.0;9.0;9.0;320.0;320.0;9999.0;9999.0;7.0;1995.0
3.0;0301;7.0;09;23.0;4.0;09;3.0;0301;32.0;31.0;2.0;2.0;320.0;320.0;9999.0;9999.0;5.0;1995.0
1.0;0101;6.0;09;26.0;3.0;09;3.0;0301;41.0;35.0;9.0;9.0;320.0;320.0;5221.0;5221.0;1.0;1995.0
3.0;0309;7.0;09;11.0;6.0;09;3.0;0301;22.0;18.0;9.0;9.0;320.0;320.0;9999.0;9999.0;7.0;1996.0
3.0;0312;5.0;10;30.0;3.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;1996.0
3.0;0315;6.0;09;22.0;4.0;09;3.0;0301;33.0;28.0;1.0;1.0;320.0;320.0;9999.0;9999.0;4.0;1997.0
3.0;0313;9.0;09;25.0;8.0;09;3.0;0301;41.0;31.0;2.0;2.0;320.0;320.0;2341.0;3343.0;11.0;1997.0
3.0;0301;3.0;10;4.0;12.0;09;3.0;0301;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;6.0;1998.0
3.0;0312;12.0;09;18.0;11.0;09;3.0;0301;27.0;26.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;1998.0
3.0;0313;11.0;09;19.0;6.0;09;3.0;0301;20.0;14.0;9.0;9.0;320.0;320.0;9999.0;9999.0;10.0;1998.0
3.0;0301;6.0;09;14.0;4.0;09;3.0;0301;29.0;27.0;2.0;2.0;320.0;320.0;9999.0;9999.0;6.0;1999.0
3.0;0301;11.0;09;22.0;10.0;09;3.0;0301;35.0;32.0;9.0;9.0;69.0;60.0;9999.0;9999.0;10.0;1999.0
4.0;0411;1.0;10;6.0;10.0;09;4.0;0401;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;2000.0
4.0;0415;5.0;09;3.0;4.0;09;4.0;0401;19.0;22.0;9.0;2.0;320.0;320.0;9999.0;9999.0;8.0;2001.0
4.0;0401;4.0;09;5.0;3.0;09;4.0;0401;21.0;22.0;9.0;9.0;320.0;320.0;9999.0;9999.0;9.0;2001.0
4.0;0415;12.0;09;6.0;11.0;09;4.0;0401;999.0;18.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;2001.0
4.0;0406;9.0;09;10.0;6.0;09;4.0;0401;30.0;26.0;1.0;2.0;320.0;320.0;9712.0;9712.0;12.0;2001.0
4.0;0401;7.0;09;1.0;6.0;09;4.0;0401;22.0;22.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;2002.0
4.0;0415;12.0;09;24.0;11.0;09;4.0;0401;56.0;22.0;2.0;2.0;320.0;320.0;9999.0;9999.0;9.0;2002.0
